X,Y,Z,formation
14666758.21,4522890.27,-6581.05,fracture
14667218.15,4522888.1,-6575.37,fracture
14667244.01,4522890.61,-6562.91,fracture
14667176.18,4522901.51,-6561.29,fracture
14667504.84,4522926.06,-6566.76,fracture
14670166.76,4522936.67,-6572.45,fracture
14668133.28,4522953.48,-6571.23,fracture
14668629.34,4522955.19,-6572.07,fracture
14667792.06,4522975.23,-6584.79,fracture
14667956.34,4522981.52,-6561.28,fracture
14667963.85,4522976.03,-6587.81,fracture
14666369.15,4522984.29,-6575.57,fracture
14668110.95,4522998.16,-6585.51,fracture
14668385.52,4522991.73,-6567.94,fracture
14666527.58,4522989.59,-6565.78,fracture
14669259.37,4523004.12,-6559.89,fracture
14667368.74,4522999.11,-6564.48,fracture
14670306.51,4523015.45,-6588.25,fracture
14666421.71,4523024.37,-6551.95,fracture
14669941.85,4523045.33,-6569.9,fracture
14667326.58,4523036.7,-6568.15,fracture
14666306.36,4523050.79,-6583.79,fracture
14667948.53,4523077.46,-6573.43,fracture
14667420.27,4523076.45,-6556.65,fracture
14669389.56,4523097.3,-6557.93,fracture
14667041.89,4523089.02,-6563.83,fracture
14667322.91,4523083.52,-6558.94,fracture
14667488.52,4523085.84,-6569.8,fracture
14668719.02,4523109.92,-6590.13,fracture
14668769.69,4523106.15,-6555.2,fracture
14667561.79,4523092.69,-6563.01,fracture
14666821.51,4523113.91,-6560.13,fracture
14667054.88,4523133.62,-6549.46,fracture
14667465.35,4523132.89,-6558.71,fracture
14665516.56,4523157.71,-6567.81,fracture
14666208.03,4523168.47,-6564.34,fracture
14667227.23,4523181.27,-6569.4,fracture
14667584.8,4523174.65,-6556.26,fracture
14667047.99,4523190.4,-6552.78,fracture
14668905.78,4523200.77,-6582.59,fracture
14665950.01,4523211.74,-6572.85,fracture
14667365.67,4523209.72,-6568.3,fracture
14668130.71,4523240.58,-6583.62,fracture
14668509.79,4523231.7,-6567.18,fracture
14667336.07,4523228.73,-6546.77,fracture
14668421.58,4523270.75,-6560.9,fracture
14668485.39,4523266.73,-6568.53,fracture
14667047.41,4523262.83,-6549.61,fracture
14668566.47,4523279.46,-6585.58,fracture
14666558.25,4523271.5,-6552.93,fracture
14667295.05,4523270.63,-6555.94,fracture
14667371.69,4523262.96,-6575.92,fracture
14666245.43,4523283.27,-6559.87,fracture
14667323.83,4523277.83,-6574.83,fracture
14667567.75,4523270.3,-6541.44,fracture
14667669.03,4523275.77,-6562.97,fracture
14668455.67,4523293.91,-6591.45,fracture
14667949.73,4523317.79,-6576.07,fracture
14667751.68,4523308.2,-6547.26,fracture
14667739.53,4523316.07,-6557.35,fracture
14666467.7,4523331.38,-6550.83,fracture
14667561.43,4523323.27,-6574.2,fracture
14668134.36,4523370.98,-6553.54,fracture
14667231.06,4523367.37,-6565.42,fracture
14666075.74,4523386.83,-6548.82,fracture
14668030.95,4523416.18,-6554.1,fracture
14669266.17,4523415.08,-6559.71,fracture
14667215.58,4523417.55,-6548,fracture
14667234.86,4523427.16,-6550.22,fracture
14665698.2,4523450.45,-6553.24,fracture
14668115.6,4523468.67,-6549.63,fracture
14667378.66,4523457.77,-6564.53,fracture
14668030.09,4523482.77,-6574.86,fracture
14668165.63,4523473.32,-6570.91,fracture
14666110.59,4523472.31,-6551.47,fracture
14667047.38,4523470.63,-6540.92,fracture
14666888.48,4523505.07,-6539.77,fracture
14669051.63,4523524.72,-6589.85,fracture
14667645.81,4523517.18,-6572.04,fracture
14668853.48,4523534.74,-6554.2,fracture
14669328.19,4523553.78,-6572.93,fracture
14665794.73,4523582.1,-6573.23,fracture
14667413.84,4523574.12,-6562.71,fracture
14667720.17,4523575.91,-6542.13,fracture
14668361.9,4523599.11,-6575.41,fracture
14668613.39,4523598.95,-6582.41,fracture
14667748.23,4523593.38,-6556.09,fracture
14667369.55,4523608.22,-6573.18,fracture
14668637.72,4523622.21,-6576.6,fracture
14666814.97,4523627.53,-6552.15,fracture
14667688.88,4523619.76,-6565.36,fracture
14668272.88,4523646.18,-6569.01,fracture
14666987.71,4523642.31,-6547.04,fracture
14667101.15,4523637.31,-6559.92,fracture
14668775.18,4523658.62,-6552.25,fracture
14667609.1,4523648.5,-6555.1,fracture
14668554,4523661.47,-6553.62,fracture
14669585.57,4523665.59,-6557.23,fracture
14668596.33,4523676.01,-6553.36,fracture
14665626.92,4523670.83,-6554.13,fracture
14666697.25,4523672.37,-6549.72,fracture
14667207.05,4523679.48,-6546.01,fracture
14667699.12,4523682.76,-6546.78,fracture
14669666.75,4523701.46,-6571.72,fracture
14667419.93,4523702.32,-6556.84,fracture
14667742.18,4523690.78,-6547.76,fracture
14667675.89,4523709.6,-6540.59,fracture
14667533.09,4523720.46,-6551.9,fracture
14668563.96,4523734.34,-6563.43,fracture
14668624.72,4523732.22,-6573.97,fracture
14667357.64,4523729.83,-6552.67,fracture
14667387.64,4523742.43,-6547.38,fracture
14667893.32,4523734.43,-6545.78,fracture
14669067.67,4523767.16,-6572.43,fracture
14667516.99,4523756.81,-6558.22,fracture
14667960.51,4523758.91,-6572.12,fracture
14668499.55,4523772.13,-6565.97,fracture
14667037.93,4523771.57,-6564.98,fracture
14667877.6,4523763.73,-6564.44,fracture
14668340.98,4523789.25,-6555.42,fracture
14667056.1,4523776.54,-6541.91,fracture
14667812.82,4523772.25,-6547.96,fracture
14667925.33,4523788.08,-6569.96,fracture
14668878.37,4523838.15,-6567.99,fracture
14668842.79,4523855,-6580.98,fracture
14670027.41,4523849.92,-6573.26,fracture
14665835.47,4523850.44,-6546.16,fracture
14666709.77,4523855.98,-6555.21,fracture
14668472.96,4523863.99,-6576.68,fracture
14667055.37,4523858.61,-6546.04,fracture
14668666.16,4523875.96,-6570.99,fracture
14668429.54,4523882.32,-6581.91,fracture
14668950.05,4523880.42,-6578.92,fracture
14666846.47,4523899.44,-6565.37,fracture
14667279.04,4523895.66,-6568.84,fracture
14667923.37,4523896.05,-6568.51,fracture
14670245.17,4523916.01,-6565.88,fracture
14667457.14,4523913.64,-6560.74,fracture
14667157.65,4523934.62,-6550.6,fracture
14667501.39,4523926.19,-6555.99,fracture
14669007.57,4523940.52,-6561.13,fracture
14669898.64,4523938.36,-6568.03,fracture
14668186.07,4523972.37,-6564.75,fracture
14667822.46,4523963.92,-6568.97,fracture
14667870.35,4523960.39,-6550.63,fracture
14665786.04,4523981.73,-6578.53,fracture
14667474.24,4523981.66,-6571.12,fracture
14667060.24,4523993.99,-6570.42,fracture
14668687.97,4524010.36,-6548.69,fracture
14667930.43,4523991.47,-6557.46,fracture
14665956.49,4524011.34,-6565.6,fracture
14666796.63,4524015.37,-6583.53,fracture
14668781,4524044.37,-6568.62,fracture
14667162.74,4524045.91,-6549.44,fracture
14667850.23,4524047.2,-6560.79,fracture
14668383.61,4524070.76,-6565.74,fracture
14668378.13,4524078.64,-6554.68,fracture
14669206.01,4524075.2,-6562.66,fracture
14669111.39,4524085.13,-6583.42,fracture
14666045.93,4524085.33,-6572.59,fracture
14667848.78,4524099.76,-6581.34,fracture
14668760.07,4524120.38,-6564.76,fracture
14667843.9,4524109.01,-6565.6,fracture
14668048.21,4524112.7,-6557.45,fracture
14668901.68,4524139.48,-6562.81,fracture
14668539.33,4524144.67,-6567.69,fracture
14668292.4,4524166.32,-6579.51,fracture
14668317.62,4524164.07,-6572.29,fracture
14669433.86,4524152.06,-6572.69,fracture
14666735.81,4524154.06,-6570.76,fracture
14668111.25,4524147.16,-6561.95,fracture
14668814.96,4524165.23,-6569.15,fracture
14667372.62,4524178.8,-6545.61,fracture
14667971.96,4524185.92,-6554.06,fracture
14668457.96,4524210.47,-6566.33,fracture
14669011.74,4524206.89,-6579.91,fracture
14665966.96,4524200.38,-6585.25,fracture
14668097.77,4524189.14,-6556.11,fracture
14668346.05,4524218,-6575.01,fracture
14667862.81,4524204.76,-6560.3,fracture
14668610.33,4524229.67,-6554.08,fracture
14668592.29,4524253.64,-6552.29,fracture
14669140.23,4524273.43,-6584.22,fracture
14667571.97,4524264.43,-6569.88,fracture
14668364.79,4524289.75,-6579.01,fracture
14668496.46,4524287.3,-6560.14,fracture
14667616.07,4524280.18,-6549.44,fracture
14667941.51,4524278.03,-6555.94,fracture
14668238.39,4524284.31,-6568.33,fracture
14667495.57,4524293.57,-6564.53,fracture
14668170.66,4524285.58,-6585.56,fracture
14668665.17,4524303.24,-6570.97,fracture
14668490.35,4524344.81,-6578.19,fracture
14667282.08,4524342.16,-6565.38,fracture
14668466.86,4524362.01,-6583.01,fracture
14668079.88,4524361.21,-6583.22,fracture
14668553.51,4524389.62,-6584.72,fracture
14667795.86,4524379.05,-6547.32,fracture
14666186.43,4524389.79,-6571.31,fracture
14667540.42,4524392.66,-6567.08,fracture
14667992.42,4524402.01,-6558.81,fracture
14666924.68,4524425.37,-6573.19,fracture
14665917.49,4524439.96,-6576.06,fracture
14668438.97,4524468.3,-6588.95,fracture
14668255.03,4524453.95,-6573.98,fracture
14668124.15,4524458.49,-6559.29,fracture
14668537.12,4524489.03,-6574.47,fracture
14667747.91,4524490.37,-6578.98,fracture
14667549.97,4524520.34,-6556.13,fracture
14667739.75,4524542.7,-6564.16,fracture
14667734.18,4524561.13,-6568.06,fracture
14667869.23,4524581.24,-6561.79,fracture
14667566.28,4524585.78,-6557.95,fracture
14667606.89,4524608.94,-6573.66,fracture
14667404.45,4524625.33,-6555.15,fracture
14667778.92,4524663.63,-6566.43,fracture
14666990.5,4524710.74,-6562.51,fracture
14667965.23,4524700.25,-6561.78,fracture
14666445.21,4524719.73,-6591.68,fracture
14667341.05,4524746.55,-6549.5,fracture
14666362.59,4524823.64,-6582.53,fracture
14667263.38,4524816.67,-6558.22,fracture
14667387.81,4524831.09,-6563.84,fracture
14667550.23,4524844.87,-6580.65,fracture
14667307.77,4524857.54,-6559.53,fracture
14666630.16,4524987.23,-6561.4,fracture
14666661.48,4525017.82,-6581.03,fracture
14666262.98,4525104.58,-6543.98,fracture
14666320.96,4525199.74,-6568.21,fracture
14669122.89,4520637.11,-6615.78,fracture
14668656.51,4520849.74,-6627.38,fracture
14669726.02,4520995.75,-6623.63,fracture
14668025.05,4521088.14,-6630.22,fracture
14669295.83,4521075.81,-6606.45,fracture
14667981.57,4521103.87,-6629.7,fracture
14669238.48,4521098.05,-6625.05,fracture
14668109.14,4521123.89,-6633.27,fracture
14668824.96,4521131.11,-6610.76,fracture
14667800.77,4521161.33,-6610.11,fracture
14669525.37,4521156.03,-6622.22,fracture
14667727.27,4521197.83,-6619.8,fracture
14668659.73,4521236.95,-6610.99,fracture
14667414.94,4521326.03,-6614.93,fracture
14667460.46,4521363.27,-6608.31,fracture
14667110.41,4521418.79,-6610.88,fracture
14667189.93,4521406.05,-6593.67,fracture
14668954.88,4521394.81,-6601.94,fracture
14667250.78,4521407.66,-6614.19,fracture
14667198.25,4521427.05,-6625.8,fracture
14667769.7,4521424.01,-6626.68,fracture
14667623.54,4521440.41,-6607.29,fracture
14668834.36,4521472.64,-6612.59,fracture
14667215.53,4521491,-6612.56,fracture
14666858.32,4521518.23,-6602.87,fracture
14667930.4,4521527.42,-6621.2,fracture
14667267.18,4521533.63,-6619.87,fracture
14666976.92,4521524.13,-6621.22,fracture
14667218.69,4521552.81,-6610.75,fracture
14667252.9,4521544.84,-6601.44,fracture
14667654.83,4521544.51,-6614.83,fracture
14667285.44,4521560.14,-6608.76,fracture
14667395.6,4521554.35,-6618.42,fracture
14668608.47,4521558.18,-6624.13,fracture
14666759.64,4521567.48,-6598.08,fracture
14667189.01,4521591.06,-6590.67,fracture
14669304.83,4521578.73,-6630.94,fracture
14667813.06,4521594.57,-6613.2,fracture
14669522.63,4521588.35,-6612.31,fracture
14667432.32,4521615.32,-6623.39,fracture
14668011.58,4521613.84,-6606.62,fracture
14668188.59,4521611.39,-6622.07,fracture
14669858.73,4521613.01,-6632.34,fracture
14667238.12,4521627.92,-6618.01,fracture
14667297.82,4521641.28,-6613.27,fracture
14667193.11,4521656.17,-6613.84,fracture
14667513.79,4521656.61,-6599.24,fracture
14667828.88,4521672.56,-6632.92,fracture
14667475.86,4521704.92,-6622.64,fracture
14666741.78,4521694.39,-6590.69,fracture
14667991.91,4521716.77,-6607.25,fracture
14667311.52,4521726.43,-6594.1,fracture
14667601.77,4521721.03,-6599.01,fracture
14667999.21,4521721.54,-6609.44,fracture
14668211.82,4521721.61,-6630.41,fracture
14668050.61,4521739.49,-6620.73,fracture
14668339.78,4521753.33,-6608.92,fracture
14667221.14,4521778.94,-6585.88,fracture
14666715.47,4521767.33,-6603.97,fracture
14669183.27,4521777.04,-6624.9,fracture
14667534.98,4521798.62,-6621.23,fracture
14666606.45,4521794.11,-6593.86,fracture
14666697.77,4521792.15,-6619.13,fracture
14667553.69,4521813.42,-6614.01,fracture
14667430.45,4521826.36,-6612.84,fracture
14667342.74,4521842.11,-6601.6,fracture
14668313,4521883.1,-6628.95,fracture
14669378.8,4521878.14,-6629.96,fracture
14667313.56,4521904.82,-6598.78,fracture
14667556.88,4521898.57,-6591.97,fracture
14668149.67,4521903.83,-6613.63,fracture
14667573.04,4521916.75,-6610.46,fracture
14667595,4521931.15,-6620.5,fracture
14666046.74,4521924.79,-6620.17,fracture
14666746.03,4521919.59,-6588.68,fracture
14669743.03,4521938.71,-6593.27,fracture
14667224.58,4521967.54,-6580.04,fracture
14667671.1,4521971.3,-6619.34,fracture
14665833.34,4521985.5,-6625.43,fracture
14667377.98,4522014.04,-6581.88,fracture
14667949.27,4522008.73,-6603.92,fracture
14668915.71,4522005.71,-6605.42,fracture
14666592.72,4522010.87,-6631.59,fracture
14667319.77,4522028.35,-6605.13,fracture
14667605.53,4522022.08,-6599.84,fracture
14666049.08,4522021.86,-6637.61,fracture
14666870.39,4522016.3,-6598.44,fracture
14667481.62,4522044.46,-6586,fracture
14667743.81,4522048.78,-6624.39,fracture
14666321.99,4522039.56,-6639.49,fracture
14666885.5,4522036.37,-6597.6,fracture
14666960.85,4522038.72,-6589.31,fracture
14668150.31,4522053.34,-6624.83,fracture
14668515.74,4522052.27,-6606.62,fracture
14666334.23,4522062.86,-6629.8,fracture
14669762.66,4522070.88,-6605.08,fracture
14666817.97,4522094.85,-6590.08,fracture
14667388.85,4522113.36,-6588.25,fracture
14666432.91,4522116.29,-6626.31,fracture
14668530.27,4522127.76,-6600.93,fracture
14667151.53,4522112.88,-6583.76,fracture
14667623.61,4522141.7,-6629.22,fracture
14666508.39,4522144.07,-6626.31,fracture
14667594.13,4522155.5,-6622.96,fracture
14666291.15,4522150.26,-6634.5,fracture
14666965.73,4522152.54,-6596.35,fracture
14667079.2,4522147.83,-6571.44,fracture
14668137.26,4522169.42,-6602.22,fracture
14666519.26,4522160.97,-6614.13,fracture
14667260.19,4522166.19,-6606.74,fracture
14667091.71,4522201.97,-6596.3,fracture
14667602.32,4522232.68,-6598.57,fracture
14667983.17,4522237.39,-6621.38,fracture
14668345.53,4522248.11,-6594.6,fracture
14666847.61,4522240.77,-6597.72,fracture
14668232.17,4522255.91,-6618.05,fracture
14666889.46,4522247.51,-6592.08,fracture
14668385.4,4522261.38,-6596.77,fracture
14665226.91,4522276.08,-6627.18,fracture
14668139.36,4522282.51,-6627.92,fracture
14667866.8,4522301.29,-6616.34,fracture
14666053.1,4522292.41,-6628.49,fracture
14666806.22,4522290.75,-6617.38,fracture
14667536.19,4522314.29,-6599.28,fracture
14666907.98,4522296.19,-6585.03,fracture
14666981.21,4522300.53,-6589.66,fracture
14667734.43,4522333.27,-6618.76,fracture
14666613.73,4522327.19,-6614.49,fracture
14669194.79,4522385.29,-6627.43,fracture
14667580.6,4522400.2,-6604.52,fracture
14666906.24,4522386.51,-6608.62,fracture
14668252.31,4522406.18,-6605.57,fracture
14667167.54,4522391.49,-6605.33,fracture
14667240.84,4522394.05,-6606.93,fracture
14666185.19,4522413.64,-6614.54,fracture
14667698.87,4522425.76,-6609.96,fracture
14666793.55,4522432.08,-6613.25,fracture
14668064.48,4522450.77,-6611.74,fracture
14666629.24,4522441.95,-6635.24,fracture
14665889.34,4522452.58,-6634.97,fracture
14668185.01,4522469.76,-6607.59,fracture
14667234.25,4522461.19,-6594.33,fracture
14666663.25,4522485.23,-6616.75,fracture
14666827.65,4522486.69,-6603.25,fracture
14667496.87,4522513.03,-6614.99,fracture
14667751.58,4522512.25,-6624.22,fracture
14666927.23,4522497.57,-6619.68,fracture
14668529.53,4522512.28,-6623.28,fracture
14666825.02,4522513.04,-6635.16,fracture
14668426.68,4522524.93,-6628.33,fracture
14669793.12,4522518.86,-6628.52,fracture
14666968.21,4522517.83,-6597.78,fracture
14665231.09,4522530.08,-6597.07,fracture
14667911.9,4522550.55,-6597.22,fracture
14669286.43,4522540.7,-6611.48,fracture
14667554.5,4522566,-6595.74,fracture
14667402.9,4522565.92,-6613.49,fracture
14669828.17,4522580.59,-6618.87,fracture
14666201.66,4522585.36,-6635.82,fracture
14667866.42,4522592.75,-6604.44,fracture
14666114.01,4522598.83,-6612.18,fracture
14666308.12,4522599.31,-6648.12,fracture
14665267.61,4522620.65,-6621.54,fracture
14668234.65,4522639.4,-6626.08,fracture
14667329.77,4522628.98,-6608.36,fracture
14665610.26,4522645.05,-6629.67,fracture
14666682.34,4522642.86,-6617,fracture
14667271.18,4522637.27,-6584.66,fracture
14667702.86,4522662.92,-6620.84,fracture
14668563.93,4522665.58,-6608.62,fracture
14665304.12,4522667.95,-6598.48,fracture
14667575.14,4522682.36,-6605.56,fracture
14667830.03,4522675.96,-6623.48,fracture
14667707.21,4522700.08,-6601.33,fracture
14667095.89,4522700.79,-6611.49,fracture
14668010.3,4522722.54,-6596.41,fracture
14670236.26,4522722.3,-6603.63,fracture
14667845.84,4522748.44,-6598.01,fracture
14666703.83,4522742.78,-6633.6,fracture
14668162.09,4522770.89,-6628.76,fracture
14666832.81,4522762.85,-6598.95,fracture
14667293.29,4522767.45,-6611.22,fracture
14667623.93,4522800.87,-6593.08,fracture
14666143.97,4522790.88,-6617.18,fracture
14667153.85,4522803.34,-6620.16,fracture
14667991.67,4522814.59,-6592.67,fracture
14668024.03,4522811.56,-6621.03,fracture
14665916.9,4522825.91,-6635.79,fracture
14667621.22,4522853.31,-6623.1,fracture
14670084.86,4522845.29,-6615.61,fracture
14667663.61,4522869.3,-6614.94,fracture
14668149.62,4522865.97,-6621.11,fracture
14668286.26,4522869.13,-6604.2,fracture
14668416.74,4522864.27,-6591.59,fracture
14668577.12,4522868.18,-6601.53,fracture
14666521.03,4522865.39,-6608.4,fracture
14667385.4,4522858.86,-6597.34,fracture
14669295.02,4522884.61,-6607.75,fracture
14665128.62,4522884.77,-6612.45,fracture
14667756.47,4522896.66,-6608.1,fracture
14668744.65,4522890.25,-6618.1,fracture
14670371.11,4522886.18,-6619,fracture
14667676.71,4522914.93,-6594.68,fracture
14667697.33,4522934.58,-6620.89,fracture
14668499.02,4522922.65,-6616.37,fracture
14668746.05,4522938.16,-6599.54,fracture
14667075.12,4522935.51,-6610.18,fracture
14668016.67,4522967.35,-6613.53,fracture
14668597.99,4522973.71,-6607.17,fracture
14668787.66,4522983.94,-6595.99,fracture
14666535.24,4522982.41,-6619.97,fracture
14670198.05,4522995.53,-6638.86,fracture
14666407.23,4522991.12,-6609.09,fracture
14667280.25,4522989.59,-6597.06,fracture
14667928.26,4523011.82,-6592.09,fracture
14667489.43,4523004.97,-6610.11,fracture
14668706.87,4523022.58,-6622.83,fracture
14668502.66,4523044.75,-6603.87,fracture
14666476.12,4523048.2,-6608.67,fracture
14670581.79,4523057.91,-6637.38,fracture
14667233.7,4523070.56,-6614,fracture
14667767.39,4523093.61,-6589.61,fracture
14667167.68,4523093.52,-6598.64,fracture
14667404.89,4523096.99,-6603.17,fracture
14668395.37,4523113.55,-6603.76,fracture
14668981.03,4523137.07,-6610.03,fracture
14665782.75,4523130.48,-6606.43,fracture
14670558.52,4523139.48,-6607.93,fracture
14668548.57,4523158.87,-6618.26,fracture
14666004.15,4523148.89,-6610.93,fracture
14667328.19,4523158.33,-6582.7,fracture
14668543.08,4523182.07,-6620.54,fracture
14668777.41,4523186.01,-6604.67,fracture
14670146.24,4523184.63,-6619.19,fracture
14667967.84,4523199.13,-6612.13,fracture
14668086.24,4523213.76,-6602.64,fracture
14670167.06,4523212.76,-6606.2,fracture
14666782.02,4523223.9,-6584.95,fracture
14668101.18,4523233.82,-6605.61,fracture
14668067.7,4523248.5,-6588.4,fracture
14668573.61,4523249.41,-6606.66,fracture
14669358.58,4523255.58,-6628.57,fracture
14667397.75,4523243.97,-6590.21,fracture
14669032.17,4523271.67,-6599.56,fracture
14668501.84,4523296.94,-6603.89,fracture
14669357.31,4523296.24,-6602.05,fracture
14667591.82,4523279.74,-6590.77,fracture
14668172.54,4523300.89,-6601.38,fracture
14668094.43,4523337.63,-6598.34,fracture
14667895.71,4523354.28,-6603.35,fracture
14668377.76,4523341.91,-6594.64,fracture
14668687.15,4523343.35,-6613.04,fracture
14667557.29,4523329.5,-6614.68,fracture
14668309.34,4523358.3,-6591.02,fracture
14668377.96,4523352.16,-6611.79,fracture
14668284.12,4523368.5,-6590.01,fracture
14669580.94,4523364.97,-6597.93,fracture
14667670.14,4523356.18,-6592.58,fracture
14666941.49,4523382.82,-6610.81,fracture
14667525.51,4523375.99,-6608.13,fracture
14667926.92,4523411.31,-6589.24,fracture
14669271.21,4523404.74,-6628.41,fracture
14667469.94,4523395.94,-6612,fracture
14668108.69,4523416.18,-6592.59,fracture
14666649.85,4523422.15,-6579.06,fracture
14667846.79,4523435.77,-6601.51,fracture
14668648.43,4523436.88,-6601.57,fracture
14668707.22,4523436.67,-6593.26,fracture
14668267.26,4523455.26,-6601.41,fracture
14668338.31,4523453.19,-6617.92,fracture
14666956.81,4523455.33,-6613.75,fracture
14667567.29,4523448.88,-6595.62,fracture
14667171.88,4523462.64,-6614.16,fracture
14668131.99,4523492.18,-6609.96,fracture
14668979.4,4523486.08,-6622.99,fracture
14668379.63,4523494.19,-6608.46,fracture
14668809.54,4523496.4,-6614.77,fracture
14667058.05,4523488.84,-6614.9,fracture
14667558.59,4523485.11,-6589.12,fracture
14668918.58,4523524.43,-6609.35,fracture
14667608.98,4523515.04,-6618.37,fracture
14667671.63,4523517.42,-6597.99,fracture
14668061.43,4523546.33,-6609.43,fracture
14667800.74,4523532.08,-6589.04,fracture
14668148.77,4523568.31,-6601.13,fracture
14668163.14,4523574.03,-6609.43,fracture
14667315.04,4523569.45,-6609.3,fracture
14668204.98,4523600.33,-6606.95,fracture
14668256.7,4523599.51,-6600.37,fracture
14668410.53,4523590.25,-6599.49,fracture
14668714.58,4523597.46,-6619.16,fracture
14665469.67,4523595.25,-6592.78,fracture
14669795.04,4523604.74,-6626.02,fracture
14668535.73,4523618.78,-6600.65,fracture
14669281.06,4523622.52,-6589.82,fracture
14667456.85,4523623.66,-6610.64,fracture
14668621.62,4523649.72,-6589.18,fracture
14670002.08,4523642.48,-6612.57,fracture
14669093.19,4523660.12,-6590.86,fracture
14666419.15,4523662.01,-6595.97,fracture
14667850.35,4523650.54,-6597.9,fracture
14668591.28,4523672.91,-6607.51,fracture
14666857.48,4523667.68,-6590.77,fracture
14667864.26,4523659.55,-6593.64,fracture
14668093.83,4523690.16,-6592.23,fracture
14668222.35,4523687.43,-6600.55,fracture
14667382.99,4523674.83,-6615.5,fracture
14667863.67,4523672.62,-6601.1,fracture
14668203.34,4523716.3,-6603.95,fracture
14668530.8,4523715.39,-6588.88,fracture
14670325.07,4523707.05,-6634.38,fracture
14669272.85,4523722.48,-6591.98,fracture
14670028.18,4523731.04,-6611.9,fracture
14668868.96,4523743.24,-6615.67,fracture
14667356.73,4523750,-6587.09,fracture
14668179.55,4523783.83,-6607.1,fracture
14668644.27,4523775.6,-6587.36,fracture
14665684.72,4523783.25,-6598.72,fracture
14667835.23,4523785.08,-6601.24,fracture
14669601.35,4523807.62,-6611.93,fracture
14667408.63,4523798.42,-6609.94,fracture
14667874.1,4523788.23,-6591.24,fracture
14668184.57,4523823.33,-6597.22,fracture
14668347.54,4523820.68,-6621.23,fracture
14667525.12,4523821.16,-6590.78,fracture
14667779.52,4523813.88,-6591.59,fracture
14667316.45,4523825.8,-6598.9,fracture
14668769.18,4523850.46,-6613.21,fracture
14666393.54,4523839.15,-6581.38,fracture
14667919.87,4523830.91,-6619.17,fracture
14668615.51,4523853.5,-6617.15,fracture
14666750.56,4523859.36,-6609.07,fracture
14667944.71,4523854.08,-6582.99,fracture
14667467.26,4523878.59,-6606.01,fracture
14666774.14,4523896.12,-6585.11,fracture
14667388.1,4523891.59,-6615.04,fracture
14669387.14,4523903.48,-6590.77,fracture
14665716.87,4523907.42,-6609.45,fracture
14668674.91,4523913.84,-6589.49,fracture
14670032.53,4523907.99,-6613.1,fracture
14668482.81,4523922.83,-6606.91,fracture
14669208.58,4523922.52,-6603.37,fracture
14668201.72,4523940.94,-6620.36,fracture
14667971.62,4523931.67,-6587.42,fracture
14668217.71,4523965.01,-6595.31,fracture
14669073.6,4523950.92,-6605.09,fracture
14669363.81,4523954.9,-6617.42,fracture
14667817,4523943.27,-6614.85,fracture
14666867.96,4523971.5,-6593.63,fracture
14667176.86,4523976.88,-6595.34,fracture
14667312.97,4523983.64,-6600.88,fracture
14667753.26,4523979.41,-6587.53,fracture
14667887.04,4523978.64,-6600.07,fracture
14667862.98,4524001.06,-6585.13,fracture
14668788.98,4524031.3,-6596.19,fracture
14667591.07,4524017.26,-6590.82,fracture
14669328.45,4524045.53,-6592.99,fracture
14666036.01,4524042.95,-6592.77,fracture
14667819.13,4524035.1,-6606.9,fracture
14668884.99,4524060.08,-6599.87,fracture
14667450.96,4524052.65,-6588.94,fracture
14667522.85,4524049.01,-6610.4,fracture
14667219.74,4524059.91,-6589.89,fracture
14668074.28,4524057.26,-6626.98,fracture
14668877.44,4524088.4,-6596.13,fracture
14668295.5,4524103.18,-6591.59,fracture
14667686.68,4524086.3,-6581.08,fracture
14669555.67,4524102.65,-6613.1,fracture
14668094.18,4524101.77,-6622.27,fracture
14668654.28,4524129.61,-6615.82,fracture
14667136.7,4524121.3,-6596.23,fracture
14668284.12,4524142.29,-6624.96,fracture
14669155.37,4524131.64,-6610.24,fracture
14665990.29,4524130.03,-6594.21,fracture
14667842.19,4524127.12,-6582.96,fracture
14669049.49,4524141.12,-6604.84,fracture
14669224.1,4524148.52,-6599.81,fracture
14666698.32,4524144.63,-6624.07,fracture
14667553.99,4524152.09,-6606.91,fracture
14667518.19,4524164.13,-6582.18,fracture
14668392.58,4524204.81,-6622.91,fracture
14667275.82,4524204.7,-6606.19,fracture
14668333.03,4524223.59,-6601.62,fracture
14668655.53,4524214.04,-6607.69,fracture
14669145.68,4524229.12,-6601.58,fracture
14668046.79,4524210.76,-6601.54,fracture
14667111.53,4524235,-6623.86,fracture
14666230.19,4524247.58,-6626.64,fracture
14667710.13,4524243.35,-6594.88,fracture
14668846.4,4524261.89,-6621.19,fracture
14666512.57,4524260.62,-6622.17,fracture
14667469.57,4524256.74,-6607.47,fracture
14667529.22,4524263.93,-6596.28,fracture
14668048.4,4524247.75,-6611.01,fracture
14668672.72,4524280.43,-6606.04,fracture
14668711.83,4524272.39,-6594.09,fracture
14667952.6,4524278.57,-6603.17,fracture
14667238.2,4524302.24,-6607.6,fracture
14668537.07,4524344.7,-6629.55,fracture
14666966.89,4524334.47,-6600.02,fracture
14667713.57,4524333.03,-6607.3,fracture
14668139.35,4524332.31,-6603.5,fracture
14668516.09,4524355.96,-6604.35,fracture
14665789.51,4524371.45,-6610.96,fracture
14667075.21,4524372.1,-6609.01,fracture
14668765.51,4524382.18,-6615.57,fracture
14667826.4,4524380.1,-6597.51,fracture
14668646.34,4524407.51,-6628.06,fracture
